id,novelId,taskId,runId,stepIdempotencyKey,nodeKey,promptAssetKey,promptVersion,modelRoute,provider,model,status,attributionStatus,durationMs,promptTokens,completionTokens,totalTokens,metadataJson,recordedAt,createdAt
cmr31vgrm0azqv16z5mikmrrd,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:chapter_execution_node:novel:cmr23pgks000fv16zpwg1ms38,chapter_execution_node,planner.chapter.plan,v1,planner,deepseek,deepseek-v4-pro,recorded,step_attributed,50794,6496,3166,9662,"{""taskType"":""planner"",""modelRoute"":""planner"",""routeDegraded"":false,""chapterId"":null,""volumeId"":null,""stage"":null,""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-02T05:14:39.392+00:00,2026-07-02T05:14:39.394+00:00
cmr31x7n90azxv16zdfzcuiqh,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:chapter_execution_node:novel:cmr23pgks000fv16zpwg1ms38,chapter_execution_node,novel.chapter.writer,v5,writer,deepseek,deepseek-v4-pro,recorded,step_attributed,81237,8148,3902,12050,"{""taskType"":""writer"",""modelRoute"":""writer"",""routeDegraded"":false,""chapterId"":""cmr24zoc501rwv16zvt0vmmu0"",""volumeId"":null,""stage"":""writer_draft"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-02T05:16:00.882+00:00,2026-07-02T05:16:00.885+00:00
cmr31xr440azyv16zevyrbbrs,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:chapter_execution_node:novel:cmr23pgks000fv16zpwg1ms38,chapter_execution_node,novel.chapter.acceptance_assessment,v1,review,deepseek,deepseek-v4-pro,recorded,step_attributed,25189,12009,1540,13549,"{""taskType"":""review"",""modelRoute"":""review"",""routeDegraded"":false,""chapterId"":""cmr24zoc501rwv16zvt0vmmu0"",""volumeId"":null,""stage"":""chapter_acceptance"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-02T05:16:26.113+00:00,2026-07-02T05:16:26.115+00:00
cmr31xurp0azzv16z0qqirvz2,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:chapter_execution_node:novel:cmr23pgks000fv16zpwg1ms38,chapter_execution_node,novel.chapter.acceptance_assessment,v1,review,deepseek,deepseek-v4-pro,recorded,step_attributed,4714,623,349,972,"{""taskType"":""review"",""modelRoute"":""review"",""routeDegraded"":false,""chapterId"":""cmr24zoc501rwv16zvt0vmmu0"",""volumeId"":null,""stage"":""chapter_acceptance"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-02T05:16:30.852+00:00,2026-07-02T05:16:30.853+00:00
cmr320ir00b18v16z9wk4gp4u,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:chapter_execution_node:novel:cmr23pgks000fv16zpwg1ms38,chapter_execution_node,novel.chapter.artifact_delta.extract,v1,fact_extraction,deepseek,deepseek-v4-pro,recorded,step_attributed,124241,7977,8228,16205,"{""taskType"":""fact_extraction"",""modelRoute"":""fact_extraction"",""routeDegraded"":false,""chapterId"":""cmr24zoc501rwv16zvt0vmmu0"",""volumeId"":null,""stage"":""chapter_artifact_delta"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-02T05:18:35.243+00:00,2026-07-02T05:18:35.244+00:00
cmr320ya60b29v16zpwu2bpl0,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:chapter_execution_node:novel:cmr23pgks000fv16zpwg1ms38,chapter_execution_node,planner.chapter.plan,v1,planner,deepseek,deepseek-v4-pro,recorded,step_attributed,18725,6980,1150,8130,"{""taskType"":""planner"",""modelRoute"":""planner"",""routeDegraded"":false,""chapterId"":null,""volumeId"":null,""stage"":null,""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-02T05:18:55.373+00:00,2026-07-02T05:18:55.374+00:00
cmr322g9z0b2gv16z5gosllzs,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:chapter_execution_node:novel:cmr23pgks000fv16zpwg1ms38,chapter_execution_node,novel.chapter.writer,v5,writer,deepseek,deepseek-v4-pro,recorded,step_attributed,69784,7384,3046,10430,"{""taskType"":""writer"",""modelRoute"":""writer"",""routeDegraded"":false,""chapterId"":""cmr24zoc701rxv16z1uyp5r52"",""volumeId"":null,""stage"":""writer_draft"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-02T05:20:05.349+00:00,2026-07-02T05:20:05.351+00:00
cmr323qsm0b2hv16zzob7z4dk,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:chapter_execution_node:novel:cmr23pgks000fv16zpwg1ms38,chapter_execution_node,novel.chapter.acceptance_assessment,v1,review,deepseek,deepseek-v4-pro,recorded,step_attributed,60247,11637,2612,14249,"{""taskType"":""review"",""modelRoute"":""review"",""routeDegraded"":false,""chapterId"":""cmr24zoc701rxv16z1uyp5r52"",""volumeId"":null,""stage"":""chapter_acceptance"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-02T05:21:05.636+00:00,2026-07-02T05:21:05.638+00:00
cmr323wl70b2iv16zf6uj9qw0,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:chapter_execution_node:novel:cmr23pgks000fv16zpwg1ms38,chapter_execution_node,novel.chapter.acceptance_assessment,v1,review,deepseek,deepseek-v4-pro,recorded,step_attributed,7494,630,440,1070,"{""taskType"":""review"",""modelRoute"":""review"",""routeDegraded"":false,""chapterId"":""cmr24zoc701rxv16z1uyp5r52"",""volumeId"":null,""stage"":""chapter_acceptance"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-02T05:21:13.145+00:00,2026-07-02T05:21:13.146+00:00
cmr3276se0b3nv16zynvyn1cp,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:chapter_execution_node:novel:cmr23pgks000fv16zpwg1ms38,chapter_execution_node,novel.chapter.artifact_delta.extract,v1,fact_extraction,deepseek,deepseek-v4-pro,recorded,step_attributed,153010,7087,7234,14321,"{""taskType"":""fact_extraction"",""modelRoute"":""fact_extraction"",""routeDegraded"":false,""chapterId"":""cmr24zoc701rxv16z1uyp5r52"",""volumeId"":null,""stage"":""chapter_artifact_delta"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-02T05:23:46.332+00:00,2026-07-02T05:23:46.334+00:00
cmr328ofz0b4dv16zt1s01zj4,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:chapter_execution_node:novel:cmr23pgks000fv16zpwg1ms38,chapter_execution_node,planner.chapter.plan,v1,planner,deepseek,deepseek-v4-pro,recorded,step_attributed,67574,7028,2534,9562,"{""taskType"":""planner"",""modelRoute"":""planner"",""routeDegraded"":false,""chapterId"":null,""volumeId"":null,""stage"":null,""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-02T05:24:55.869+00:00,2026-07-02T05:24:55.871+00:00
cmr32ai2r0b4kv16z8u589cg7,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:chapter_execution_node:novel:cmr23pgks000fv16zpwg1ms38,chapter_execution_node,novel.chapter.writer,v5,writer,deepseek,deepseek-v4-pro,recorded,step_attributed,84846,9510,2756,12266,"{""taskType"":""writer"",""modelRoute"":""writer"",""routeDegraded"":false,""chapterId"":""cmr24zoc901ryv16zxu2sbz7r"",""volumeId"":null,""stage"":""writer_draft"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-02T05:26:20.930+00:00,2026-07-02T05:26:20.931+00:00
cmr32bdai0b4lv16zhaqmmldn,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:chapter_execution_node:novel:cmr23pgks000fv16zpwg1ms38,chapter_execution_node,novel.chapter.acceptance_assessment,v1,review,deepseek,deepseek-v4-pro,recorded,step_attributed,40419,10949,1815,12764,"{""taskType"":""review"",""modelRoute"":""review"",""routeDegraded"":false,""chapterId"":""cmr24zoc901ryv16zxu2sbz7r"",""volumeId"":null,""stage"":""chapter_acceptance"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-02T05:27:01.383+00:00,2026-07-02T05:27:01.386+00:00
cmr32bl9c0b4mv16z5k27ccc6,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:chapter_execution_node:novel:cmr23pgks000fv16zpwg1ms38,chapter_execution_node,novel.chapter.acceptance_assessment,v1,review,deepseek,deepseek-v4-pro,recorded,step_attributed,10284,646,538,1184,"{""taskType"":""review"",""modelRoute"":""review"",""routeDegraded"":false,""chapterId"":""cmr24zoc901ryv16zxu2sbz7r"",""volumeId"":null,""stage"":""chapter_acceptance"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-02T05:27:11.711+00:00,2026-07-02T05:27:11.712+00:00
